store_id,date,year,month,sales_lag_1,sales_lag_2,sales_lag_3,sales_lag_6,sales_lag_12,sales_roll_mean_3,sales_roll_mean_6,sales_mom_pct,sales_lag1_vs_roll6,price_realistic,promo_flag,num_transactions,num_unique_products,num_categories,month_sin,month_cos,is_holiday_season,is_launch_season,gdp_per_capita,inflation_rate,exchange_rate,internet_usage_pct,gdp_change,inflation_change,exchange_change,internet_usage_change,store_encoded,sales_amount_realistic
ST-61,2026-03-01,2026,3,1675193.3617394727,2391720.575884409,3252470.9908517594,1978645.1502613118,1741905.1151377044,2439794.9761585467,2304877.976559774,-0.2995865074581211,0.7268034918880352,989.7440002186706,0.1975806451612903,248,41,8,1.0,6.123233995736766e-17,0,0,14157.94458,4.722255885,18.30485833,76.73266946623188,0.0,0.0,0.0,0.0,57,1851545.1638671441
ST-62,2026-03-01,2026,3,1425265.9159881324,1830809.9522014516,2194831.634104076,1639499.7096380708,1278065.8809020289,1816969.1674312197,1804031.006557904,-0.22151072301397212,0.7900451327095224,1049.4763811665755,0.25,248,52,8,1.0,6.123233995736766e-17,0,0,14157.94458,4.722255885,18.30485833,76.73266946623188,0.0,0.0,0.0,0.0,58,1315504.334238727
ST-63,2026-03-01,2026,3,1432205.342872537,1933264.4331509003,2117993.4386985833,1581112.0346996589,1249914.5635920968,1827821.071574007,1775336.8641574157,-0.25917773155414653,0.80672314746997,1116.4281190071147,0.24166666666666667,240,45,7,1.0,6.123233995736766e-17,0,0,7913.988015,6.609085937,4074.434167,73.24194861474356,0.0,0.0,0.0,0.0,59,1313801.453541391
ST-64,2026-03-01,2026,3,1681174.5481489117,2192237.9122547223,2654001.021584189,2461666.005562338,1833260.1126550972,2175804.493995941,2179958.192580041,-0.23312404244490995,0.7711957751626397,989.7154807079123,0.24796747967479674,246,48,7,1.0,6.123233995736766e-17,0,0,7913.988015,6.609085937,4074.434167,73.24194861474356,0.0,0.0,0.0,0.0,60,1890727.0104121757
ST-65,2026-03-01,2026,3,1367437.0888629716,1622790.4396760592,2075034.0834448524,1621548.4158601118,1214914.3985238657,1688420.537327961,1706492.502160144,-0.15735448309891514,0.8013144430063519,1008.1400472564876,0.21951219512195122,246,54,9,1.0,6.123233995736766e-17,0,0,7345.13569,1.365805408,35.29353808,90.8672,0.0,0.0,0.0,0.0,61,1297054.1072575615
ST-66,2026-03-01,2026,3,1365096.49021018,1556171.3590699127,1881264.0771584916,2092181.2779782377,1192988.0075418884,1600843.975479528,1779408.91498348,-0.12278523682246263,0.7671628925287549,1069.8033156576903,0.2512315270935961,203,45,7,1.0,6.123233995736766e-17,0,0,90674.06663,2.389511236,1.336233333,94.3776,0.0,0.0,0.0,0.0,62,1350872.81281221
ST-67,2026-03-01,2026,3,1342447.8377533592,1580113.0496150001,2004720.0109779753,1542617.9155804808,1077862.5312501478,1642426.966115445,1643989.115135656,-0.15041025825307172,0.8165795170989227,1050.484375421358,0.232,250,48,8,1.0,6.123233995736766e-17,0,0,64407.48426,3.161614283,1.515358039,96.44169988975057,0.0,0.0,0.0,0.0,63,1298859.4232657168
ST-68,2026-03-01,2026,3,1576500.8018082893,2301303.654710862,2582431.7942859894,2541433.638998082,1885118.9023578644,2153412.0836017136,2331256.88161579,-0.31495315771079224,0.6762449965254878,973.3972231502926,0.22077922077922077,231,40,7,1.0,6.123233995736766e-17,0,0,46150.48769,1.999049423,0.923889546,88.6538,0.0,0.0,0.0,0.0,64,1777994.2651818218
ST-69,2026-03-01,2026,3,1296385.0105380155,1496652.970413682,1663213.0203678287,1265907.6576546605,1100370.5503472511,1485417.000439842,1417522.408435431,-0.1338105518344119,0.9145428691803756,968.3983555937843,0.26666666666666666,225,42,7,1.0,6.123233995736766e-17,0,0,49377.56434,1.663365102,3.6725,100.0,0.0,0.0,0.0,0.0,65,1230712.0563931568
ST-7,2026-03-01,2026,3,1660511.5266935069,2289437.0643826686,2919286.658204774,2132396.694576113,1759295.2715219283,2289745.0830936497,2219649.568474078,-0.27470750232601276,0.7480962536960478,1065.239252132997,0.1956521739130435,230,45,8,1.0,6.123233995736766e-17,0,0,85809.90038,2.949525205,1.0,91.74250969595782,0.0,0.0,0.0,0.0,66,1761497.5845193407
ST-70,2026-03-01,2026,3,1305442.7201534389,1662424.1581098905,2267890.611652341,1819865.2280333375,1389047.7584895832,1745252.496638557,1826249.992529193,-0.21473547302291687,0.7148214787097781,982.756767236166,0.26359832635983266,239,41,7,1.0,6.123233995736766e-17,0,0,34000.0,2.321743286,1363.375,97.8956,0.0,0.0,0.0,0.0,67,1432862.1397822974
ST-71,2026-03-01,2026,3,1423759.194637991,1618027.4820937563,1807678.9338497974,1678818.4334197312,1254954.4711234393,1616488.5368605151,1685778.6222695273,-0.12006488740498937,0.8445706783973893,1010.657003798815,0.20833333333333334,216,45,9,1.0,6.123233995736766e-17,0,0,34000.0,2.321743286,1363.375,97.8956,0.0,0.0,0.0,0.0,68,1373227.8318397165
ST-72,2026-03-01,2026,3,1325757.0088511624,1458810.861562517,1650497.6645226667,1416286.8172313885,939857.1265304023,1478355.1783121154,1455114.4161100367,-0.09120706200997299,0.9111015561204555,1021.3257273285485,0.2616033755274262,237,45,8,1.0,6.123233995736766e-17,0,0,32475.8925,2.738536816,151.3662913,86.27011307955955,0.0,0.0,0.0,0.0,69,1329880.616064314
ST-73,2026-03-01,2026,3,1644117.333161666,1926064.212431564,2661667.801777249,2359119.52658572,2142599.0136743966,2077283.1157901597,2408585.4722134755,-0.14638498418178567,0.6826070123435279,1008.976026637118,0.19545454545454546,220,43,9,1.0,6.123233995736766e-17,0,0,52636.78659,3.271572946,0.782414581,95.90075112651648,0.0,0.0,0.0,0.0,70,1849551.9473392412
ST-74,2026-03-01,2026,3,1578079.792485691,2012667.580638489,2416513.4144345773,2168872.62077328,1505039.4471845354,2002420.2625195857,1981617.3921798498,-0.2159262624059019,0.7963594782289163,985.8956989781711,0.25523012552301255,239,48,9,1.0,6.123233995736766e-17,0,0,7345.13569,1.365805408,35.29353808,90.8672,0.0,0.0,0.0,0.0,71,1598759.3347258554
ST-75,2026-03-01,2026,3,1594885.755593401,2270792.6826874125,2817856.0032095043,2642800.8148306357,1570263.5901240774,2227844.8138301056,2251383.5762824095,-0.29765241549664356,0.7084025007533151,1004.7015283032804,0.16666666666666666,282,49,8,1.0,6.123233995736766e-17,0,0,13303.14815,0.218128938,7.197491108,92.0,0.0,0.0,0.0,0.0,72,1814890.6918246588
ST-8,2026-03-01,2026,3,1535340.85644279,1862718.2060734725,2434549.449348953,1387332.137010146,1260056.4451461555,1944202.837288405,1784687.3431999849,-0.17575248288402112,0.8602856193790723,1138.357248849463,0.2235294117647059,255,51,9,1.0,6.123233995736766e-17,0,0,85809.90038,2.949525205,1.0,91.74250969595782,0.0,0.0,0.0,0.0,73,1483759.9680798096
ST-9,2026-03-01,2026,3,1381031.2769316854,1841161.281259271,2575022.09823262,2029790.2851621152,1803812.8242654118,1932404.8854745254,1938294.0448628336,-0.24991292670073834,0.7124983335691032,1030.5047302255773,0.273542600896861,223,41,8,1.0,6.123233995736766e-17,0,0,85809.90038,2.949525205,1.0,91.74250969595782,0.0,0.0,0.0,0.0,74,1689597.9575070918
ST-1,2026-04-01,2026,4,1314879.2391349485,1342503.2083584066,1724976.395497234,1791503.797661718,1304320.9795166436,1460786.280996863,1820816.2300243343,-0.020576464213620967,0.7221372577052303,1054.072197907938,0.24497991967871485,249,42,9,0.8660254037844387,-0.4999999999999998,0,0,85809.90038,2.949525205,1.0,91.74250969595782,0.0,0.0,0.0,0.0,0,1478171.1734216535
ST-10,2026-04-01,2026,4,1370176.8107610287,1291970.5979599906,1443853.244106455,1578183.703172355,1335581.0276351736,1368666.8842758248,1689657.4283401074,0.06053250199696876,0.8109198869424488,1064.7842559806911,0.23113207547169812,212,42,8,0.8660254037844387,-0.4999999999999998,0,0,85809.90038,2.949525205,1.0,91.74250969595782,0.0,0.0,0.0,0.0,1,1527685.9198830333
ST-11,2026-04-01,2026,4,2176164.5829068134,2036622.0373933222,2771583.4949488984,2251609.367921345,1910448.9999487998,2328123.371749678,2587266.2026220993,0.06851666286204583,0.841105789849282,908.773402248641,0.291497975708502,247,42,7,0.8660254037844387,-0.4999999999999998,0,0,85809.90038,2.949525205,1.0,91.74250969595782,0.0,0.0,0.0,0.0,2,2374354.101545691
ST-12,2026-04-01,2026,4,1899371.6409924843,1550456.5579289007,2001341.4354436756,1984986.4939055552,1506351.5306858292,1817056.5447883534,2134936.3709836574,0.22504021881765215,0.8896619434692388,1010.5246296561195,0.2744360902255639,266,48,8,0.8660254037844387,-0.4999999999999998,0,0,85809.90038,2.949525205,1.0,91.74250969595782,0.0,0.0,0.0,0.0,3,2210342.6769606383
ST-13,2026-04-01,2026,4,1613811.021088525,1664221.0024263992,2154087.020347288,2392362.365914194,1694252.5309029187,1810706.3479540704,2163122.3853886384,-0.03029043694580077,0.7460562712444857,1042.2419483414474,0.3191489361702128,235,48,9,0.8660254037844387,-0.4999999999999998,0,0,85809.90038,2.949525205,1.0,91.74250969595782,0.0,0.0,0.0,0.0,4,1885332.3921014336
ST-14,2026-04-01,2026,4,1432862.1397822974,1377443.3518539085,1575820.8745726987,1839097.8980431037,1383694.4616983754,1462042.1220696347,1729924.2569939855,0.04023307953376121,0.8282802752717741,1038.728956695165,0.2553191489361702,235,47,7,0.8660254037844387,-0.4999999999999998,0,0,85809.90038,2.949525205,1.0,91.74250969595782,0.0,0.0,0.0,0.0,5,1559821.7796055637
ST-15,2026-04-01,2026,4,1712677.8804582914,1610761.1299077568,2336277.2612848943,1995405.0293397976,1450541.68431747,1886572.0905503144,2113853.0991349635,0.06327241740454155,0.8102161314611492,986.04429752588,0.25523012552301255,239,54,9,0.8660254037844387,-0.4999999999999998,0,0,85809.90038,2.949525205,1.0,91.74250969595782,0.0,0.0,0.0,0.0,6,1938602.8334576194
ST-16,2026-04-01,2026,4,1829976.757756865,1777966.8065529328,2121992.004205652,2246815.000531023,1553470.982546212,1909978.5228384833,2274012.4474195014,0.029252487173687648,0.8047347145498177,965.117199274714,0.26244343891402716,221,49,7,0.8660254037844387,-0.4999999999999998,0,0,52636.78659,3.271572946,0.782414581,95.90075112651648,0.0,0.0,0.0,0.0,7,2056442.2579679105
ST-17,2026-04-01,2026,4,1540254.673117425,1450413.2859809585,1654971.86752464,2183657.1349294223,1341161.124662351,1548546.6088743412,1879652.404498646,0.06194192235056928,0.8194359071023307,1077.5251438015239,0.2081447963800905,221,43,8,0.8660254037844387,-0.4999999999999998,0,0,52636.78659,3.271572946,0.782414581,95.90075112651648,0.0,0.0,0.0,0.0,8,1625259.628918084
ST-18,2026-04-01,2026,4,1163819.1998717145,1381831.629502902,1904469.578793607,1799266.1962165146,1189163.0134383934,1483373.469389408,1714892.2632414103,-0.1577706176183093,0.6786544116024624,1023.2046813210532,0.25877192982456143,228,48,9,0.8660254037844387,-0.4999999999999998,0,0,46150.48769,1.999049423,0.923889546,88.6538,0.0,0.0,0.0,0.0,9,1155908.6961811306
ST-19,2026-04-01,2026,4,1824620.7364965735,1655180.946493202,1911124.1852474804,2322517.8342245715,1791906.3550827238,1796975.2894124186,2220923.913300677,0.10236934539535407,0.8215593184301715,1010.8700857810675,0.22844827586206898,232,44,7,0.8660254037844387,-0.4999999999999998,0,0,46150.48769,1.999049423,0.923889546,88.6538,0.0,0.0,0.0,0.0,10,2087673.8855934583
ST-2,2026-04-01,2026,4,1908306.5096117216,1764163.4856462837,1955690.3361536933,2454916.1102285786,1342226.4563236334,1876053.4438038997,2172688.2073336723,0.0817061599665932,0.8783158592063237,1012.0054537152099,0.28225806451612906,248,46,8,0.8660254037844387,-0.4999999999999998,0,0,85809.90038,2.949525205,1.0,91.74250969595782,0.0,0.0,0.0,0.0,11,1919787.4511901357
ST-20,2026-04-01,2026,4,1686500.4724176594,1481660.7963091824,1930768.5549834666,1977435.92342818,1543759.7803109682,1699643.2745701028,1966041.1257602498,0.13825004793184287,0.8578154598701516,1017.2712955716056,0.26609442060085836,233,47,7,0.8660254037844387,-0.4999999999999998,0,0,56833.19605,2.937915743,0.923889546,94.9197,0.0,0.0,0.0,0.0,12,1867592.6877389436
ST-21,2026-04-01,2026,4,1876251.3118578983,1808242.5596989118,1992253.2407894556,2523776.0571265263,1877768.7529237084,1892249.0374487552,2454175.2239466445,0.037610414484609,0.7645139978394181,966.3857042238183,0.21610169491525424,236,44,8,0.8660254037844387,-0.4999999999999998,0,0,35297.0095,2.774178265,0.923889546,95.7575,0.0,0.0,0.0,0.0,13,2169786.0629083803
ST-22,2026-04-01,2026,4,1534880.706043732,1536772.3104709054,1794789.5919973052,2370867.0869379574,1739989.8493654851,1622147.5361706475,1949292.1102577292,-0.0012308943974881133,0.787404154547568,1081.7734926084559,0.25327510917030566,229,46,8,0.8660254037844387,-0.4999999999999998,0,0,40226.04724,0.982373023,0.923889546,89.2207,0.0,0.0,0.0,0.0,14,1798994.8231661918
ST-23,2026-04-01,2026,4,1455951.9494652222,1423635.8723096936,1769031.6327945907,1729381.9031279143,1231186.223742713,1549539.8181898354,1752894.5126451182,0.022699678888464147,0.8305987262566019,970.5254904381009,0.2683982683982684,231,49,7,0.8660254037844387,-0.4999999999999998,0,0,40226.04724,0.982373023,0.923889546,89.2207,0.0,0.0,0.0,0.0,15,1527685.9198830333
ST-24,2026-04-01,2026,4,1920282.6472258377,1696210.3866141818,2132528.8162989747,2426662.710138097,1657529.808778996,1916340.616712998,2263559.005949994,0.13210169114630185,0.848346626784714,976.2484023191589,0.2350597609561753,251,47,8,0.8660254037844387,-0.4999999999999998,0,0,55800.21945,2.256498143,0.923889546,93.5,0.0,0.0,0.0,0.0,16,2291180.3538116016
ST-25,2026-04-01,2026,4,1718985.8924935781,1418245.2988689332,2235114.9293480497,2224433.671990359,1778513.2242787136,1790782.0402368538,2111367.3414377207,0.21205118315180665,0.8141576592366191,1029.7317126608386,0.25609756097560976,246,49,7,0.8660254037844387,-0.4999999999999998,0,0,55800.21945,2.256498143,0.923889546,93.5,0.0,0.0,0.0,0.0,17,2272819.7298108614
ST-26,2026-04-01,2026,4,1561627.6018512328,1419557.8516767435,1911458.4042052708,1537798.0337385007,1098509.3974104852,1630881.2859110825,1720499.930815141,0.10008028204463831,0.9076592064211026,1009.4150679044043,0.277992277992278,259,51,8,0.8660254037844387,-0.4999999999999998,0,0,68218.7261,3.347543042,0.923889546,93.21653589452544,0.0,0.0,0.0,0.0,18,1567078.4589386133
ST-27,2026-04-01,2026,4,1740335.0206740305,1589351.4494992704,2313050.8520498388,2085840.7895865696,1184438.628432868,1880912.4407410466,2112167.169848387,0.09499696950119366,0.8239570454070418,1060.564933872553,0.252212389380531,226,41,7,0.8660254037844387,-0.4999999999999998,0,0,55800.21945,2.256498143,0.923889546,93.5,0.0,0.0,0.0,0.0,19,1642366.8413842113
ST-28,2026-04-01,2026,4,1589311.0906432946,1561861.1770352395,1904861.3198328395,1991129.566229031,1371750.5736498288,1685344.529170458,1888493.0290551342,0.017575130243112354,0.8415763607231695,1123.839827768633,0.21304347826086956,230,49,7,0.8660254037844387,-0.4999999999999998,0,0,52636.78659,3.271572946,0.782414581,95.90075112651648,0.0,0.0,0.0,0.0,20,1647500.5091275184
ST-29,2026-04-01,2026,4,1480047.3180655763,1482608.8518575835,1829121.90242644,1858617.978536184,1273908.4942700798,1597259.3574498666,1729060.802906246,-0.0017277205574470055,0.8559833844928287,1010.4731840854874,0.20416666666666666,240,47,8,0.8660254037844387,-0.4999999999999998,0,0,46150.48769,1.999049423,0.923889546,88.6538,0.0,0.0,0.0,0.0,21,1523014.5290050507
ST-3,2026-04-01,2026,4,1670513.676198438,1961358.8832798044,2538479.141725202,2171202.2788710166,1497197.6464997637,2056783.900401148,2215365.0314323385,-0.1482876028251454,0.7540579780291882,1024.3817012046302,0.2163265306122449,245,49,7,0.8660254037844387,-0.4999999999999998,0,0,85809.90038,2.949525205,1.0,91.74250969595782,0.0,0.0,0.0,0.0,22,1660984.5189028932
ST-30,2026-04-01,2026,4,1195511.717274313,1253304.6005928188,1482770.7019488357,1606734.0982506224,1120930.9468210957,1310529.0066053225,1598248.8708736738,-0.04611240020276748,0.7480134909282266,982.345070820703,0.18907563025210083,238,46,9,0.8660254037844387,-0.4999999999999998,0,0,49377.56434,1.663365102,3.6725,100.0,0.0,0.0,0.0,0.0,23,1235799.269025437
ST-31,2026-04-01,2026,4,1713189.5811908294,1597970.955392129,1685190.4376186966,1844348.047157568,1435126.4613019673,1665450.324733885,1886027.8166850116,0.07210307885128404,0.908358596853586,1007.5732861425184,0.23461538461538461,260,47,8,0.8660254037844387,-0.4999999999999998,0,0,32475.8925,2.738536816,151.3662913,86.27011307955955,0.0,0.0,0.0,0.0,24,1856703.154789942
ST-32,2026-04-01,2026,4,1848921.1291796144,1487305.4901526077,1965671.6690335067,2212487.1963301604,1495600.4451188308,1767299.429455243,2059837.8220396305,0.24313474361605594,0.897605194640436,1056.3211165389018,0.2631578947368421,247,50,7,0.8660254037844387,-0.4999999999999998,0,0,32475.8925,2.738536816,151.3662913,86.27011307955955,0.0,0.0,0.0,0.0,25,2097350.9342450188
ST-33,2026-04-01,2026,4,1278374.268400892,1273619.7351068924,1459622.8050550702,1386565.226182036,883256.9834324644,1337205.6028542847,1446061.6505666748,0.0037330870140768195,0.8840385663363174,990.9891009434613,0.27692307692307694,260,45,7,0.8660254037844387,-0.4999999999999998,0,0,32475.8925,2.738536816,151.3662913,86.27011307955955,0.0,0.0,0.0,0.0,26,1368220.1812829536
ST-34,2026-04-01,2026,4,1603090.2567601528,1663214.0643958456,1917242.084317588,1969199.5900359885,1285911.8313282074,1727848.8018245287,2049812.9713329282,-0.03614916980486968,0.7820665978700068,976.150971876514,0.23076923076923078,260,45,7,0.8660254037844387,-0.4999999999999998,0,0,32475.8925,2.738536816,151.3662913,86.27011307955955,0.0,0.0,0.0,0.0,27,1578172.4927557702
ST-35,2026-04-01,2026,4,1746991.3246425963,1472125.3356301507,1747552.3066682587,1974688.466064449,1522565.399508683,1655556.322313669,1948156.925508058,0.18671371408385398,0.8967405560447859,1030.5104237455616,0.20164609053497942,243,51,7,0.8660254037844387,-0.4999999999999998,0,0,13303.14815,0.218128938,7.197491108,92.0,0.0,0.0,0.0,0.0,28,1953371.6428100648
ST-36,2026-04-01,2026,4,1803398.7975338434,1594735.755890573,2280676.643280182,2441026.460115232,1746361.5785200195,1892937.0655681994,2414231.7905495767,0.13084490071318655,0.7469866002896586,971.9393115383431,0.2489451476793249,237,41,8,0.8660254037844387,-0.4999999999999998,0,0,13303.14815,0.218128938,7.197491108,92.0,0.0,0.0,0.0,0.0,29,2159601.9117254037
ST-37,2026-04-01,2026,4,1626060.716773633,1548373.3491900372,2181023.9793847343,1461971.0346241395,1191098.3586589007,1785152.6817828014,1887213.3515392935,0.050173537037584884,0.8616199728808335,967.9333189110288,0.27165354330708663,254,50,9,0.8660254037844387,-0.4999999999999998,0,0,13303.14815,0.218128938,7.197491108,92.0,0.0,0.0,0.0,0.0,30,1622790.4396760592
ST-38,2026-04-01,2026,4,1134087.771794826,1093641.080718843,1208651.2485661644,1327017.8126118795,969183.0701795077,1145460.033693278,1273966.3285696502,0.03698351478292828,0.8902023125431633,1018.0376646559288,0.2579185520361991,221,45,8,0.8660254037844387,-0.4999999999999998,0,0,13303.14815,0.218128938,7.197491108,92.0,0.0,0.0,0.0,0.0,31,1302762.3772366366
ST-39,2026-04-01,2026,4,1441466.9075419842,1340298.3248236203,1651798.7330899902,2151659.3713352806,1373500.715506065,1477854.6551518652,1837775.4383123766,0.07548213770369182,0.7843542129748338,1033.9087934739116,0.251063829787234,235,43,8,0.8660254037844387,-0.4999999999999998,0,0,35000.0,2.2,31.5,94.0,0.0,0.0,0.0,0.0,32,1566616.5393151226
ST-4,2026-04-01,2026,4,1824616.5528297776,1740381.7086489263,2175389.1922676526,2250319.2595132776,1823618.796584771,1913462.484582119,2221567.1958795865,0.04840021229954404,0.8213195424446101,932.2305513596754,0.2672413793103448,232,44,7,0.8660254037844387,-0.4999999999999998,0,0,85809.90038,2.949525205,1.0,91.74250969595782,0.0,0.0,0.0,0.0,33,2144183.4268163876
ST-40,2026-04-01,2026,4,1536993.490972803,1484870.6457169214,1812958.3676973009,1486005.254003189,1129327.7393789783,1611607.5014623415,1740243.5358623702,0.035102616787683706,0.8832059762320292,965.597448349946,0.21755725190839695,262,45,8,0.8660254037844387,-0.4999999999999998,0,0,13303.14815,0.218128938,7.197491108,92.0,0.0,0.0,0.0,0.0,34,1556542.771188479
ST-41,2026-04-01,2026,4,1602969.524781847,1799039.935328575,2160511.67116995,2441978.957020187,1863773.444150814,1854173.7104267906,2145995.2791840113,-0.10898613571405687,0.746958551274799,960.2675180542763,0.26066350710900477,211,42,7,0.8660254037844387,-0.4999999999999998,0,0,7345.13569,1.365805408,35.29353808,90.8672,0.0,0.0,0.0,0.0,35,1715877.0736721575
ST-42,2026-04-01,2026,4,1302233.8004736782,1318456.9747138128,1509995.6451143844,1204943.5277845822,1093779.0244332405,1376895.4734339584,1388024.6293786718,-0.01230466716113819,0.9381921422075943,1055.6053396963412,0.29245283018867924,212,47,7,0.8660254037844387,-0.4999999999999998,0,0,90674.06663,2.389511236,1.336233333,94.3776,0.0,0.0,0.0,0.0,36,1320764.3583376314
ST-43,2026-04-01,2026,4,1767730.0777500353,1586718.4447898506,2097889.7024447536,1626831.625710777,1196248.188541669,1817446.0749948798,1987471.5340735933,0.11407923917097869,0.889436677428447,1008.819122557958,0.26229508196721313,244,44,8,0.8660254037844387,-0.4999999999999998,0,0,13303.14815,0.218128938,7.197491108,92.0,0.0,0.0,0.0,0.0,37,1655223.3667129804
ST-44,2026-04-01,2026,4,1664221.0024263992,1447951.286926248,2049492.6132588477,1466425.8034018923,1301731.5724155286,1720554.967537165,1714510.2810680678,0.14936256312824894,0.9706684298152237,1102.0673996141295,0.20425531914893616,235,43,8,0.8660254037844387,-0.4999999999999998,0,0,32475.8925,2.738536816,151.3662913,86.27011307955955,0.0,0.0,0.0,0.0,38,1744434.3835076047
ST-45,2026-04-01,2026,4,1584864.6598086983,1509398.1881764408,1691676.5145036299,1636691.3620477165,1295081.3283300512,1595313.1208295897,1761078.0210891322,0.04999772241904661,0.8999400599120218,1066.6007522957082,0.2558139534883721,258,50,8,0.8660254037844387,-0.4999999999999998,0,0,90674.06663,2.389511236,1.336233333,94.3776,0.0,0.0,0.0,0.0,39,1659364.7604773913
ST-46,2026-04-01,2026,4,1884699.2046961961,1493725.2214711665,1944817.2701821013,1989392.6406199054,1359147.068173929,1774413.8987831548,2072228.622612739,0.26174424693717113,0.9095035094727631,984.8054214020503,0.2669172932330827,266,48,7,0.8660254037844387,-0.4999999999999998,0,0,54282.61761,2.381583833,1.369359766,93.54619208893396,0.0,0.0,0.0,0.0,40,2019559.556890357
ST-47,2026-04-01,2026,4,1859091.7298364884,1586718.4447898506,2282945.284005464,2409192.463823565,1871020.3706813108,1909585.1528772677,2343602.1053323806,0.1716582333437938,0.7932625276306549,1009.1290511799763,0.20553359683794467,253,45,9,0.8660254037844387,-0.4999999999999998,0,0,54282.61761,2.381583833,1.369359766,93.54619208893396,0.0,0.0,0.0,0.0,41,2315071.357348105
ST-48,2026-04-01,2026,4,1626060.716773633,1569810.9060007927,2153080.0037030177,1935822.962701512,1242227.3683209566,1782983.8754924813,1959523.955319519,0.035832220656525214,0.8298243623709557,1053.528508612506,0.2056451612903226,248,46,10,0.8660254037844387,-0.4999999999999998,0,0,54282.61761,2.381583833,1.369359766,93.54619208893396,0.0,0.0,0.0,0.0,42,1625730.2042923237
ST-49,2026-04-01,2026,4,1260353.610206734,1384824.5599207536,1660587.1836801518,1423842.6980755765,1006881.8987793814,1435255.1179358799,1577324.3116501856,-0.0898821073198922,0.7990453205455008,1058.4856420453523,0.268,250,41,7,0.8660254037844387,-0.4999999999999998,0,0,54282.61761,2.381583833,1.369359766,93.54619208893396,0.0,0.0,0.0,0.0,43,1334194.6518207917
ST-5,2026-04-01,2026,4,1479877.69247465,1253877.9444879026,1547963.0666426427,2081225.8530944725,1016409.3823313589,1427239.5678683985,1761168.0018499459,0.1802406278699225,0.8402819554523895,1004.5171847928989,0.25,220,43,9,0.8660254037844387,-0.4999999999999998,0,0,85809.90038,2.949525205,1.0,91.74250969595782,0.0,0.0,0.0,0.0,44,1506984.0303645157
ST-50,2026-04-01,2026,4,1779921.030524676,1453335.5212996406,1930768.5549834666,1726207.0349476277,1274625.7063917245,1721341.702269261,1919801.4471198262,0.2247144616220398,0.927138081490143,1039.3078486617928,0.2178988326848249,257,43,7,0.8660254037844387,-0.4999999999999998,0,0,54282.61761,2.381583833,1.369359766,93.54619208893396,0.0,0.0,0.0,0.0,45,1889918.2837693202
ST-51,2026-04-01,2026,4,1807297.8545857961,1642237.4532090812,1982641.130022587,2237148.2179342248,1542137.9301337628,1810725.4792724878,2157180.541150333,0.10050946107347139,0.8378055615233951,1056.3584383582572,0.22522522522522523,222,46,8,0.8660254037844387,-0.4999999999999998,0,0,64407.48426,3.161614283,1.515358039,96.44169988975057,0.0,0.0,0.0,0.0,46,1944792.7476120642
ST-52,2026-04-01,2026,4,1312418.554062952,1276352.2971137806,1339695.8200083503,1147549.1923098317,918301.3601846411,1309488.8903950276,1312656.9144282395,0.028257289958836727,0.9998184138119661,1074.279305146249,0.2791666666666667,240,49,7,0.8660254037844387,-0.4999999999999998,0,0,64407.48426,3.161614283,1.515358039,96.44169988975057,0.0,0.0,0.0,0.0,47,1381831.629502902
ST-53,2026-04-01,2026,4,1211887.5793305787,1349664.3954365486,1719206.2995552944,1616652.3171076388,1171746.2880922935,1426919.4247741404,1601989.7501461327,-0.10208227806247054,0.7564889720549279,1033.2621674412924,0.23076923076923078,260,47,8,0.8660254037844387,-0.4999999999999998,0,0,64407.48426,3.161614283,1.515358039,96.44169988975057,0.0,0.0,0.0,0.0,48,1243497.7674203308
ST-54,2026-04-01,2026,4,1654783.266180958,1575669.1887100227,2010212.3626498051,2053817.4551334947,1441795.703845694,1746888.2725135952,2031752.899261783,0.05020982706129116,0.8144608858597946,1037.908264044328,0.29435483870967744,248,39,7,0.8660254037844387,-0.4999999999999998,0,0,64407.48426,3.161614283,1.515358039,96.44169988975057,0.0,0.0,0.0,0.0,49,1759907.3039596938
ST-55,2026-04-01,2026,4,1411022.7447336086,1343069.3210364203,1634555.2391389247,1806464.0587591543,1386253.7746580036,1462882.4349696513,1679241.0712968651,0.05059561902936621,0.84027407907781,975.8884976527015,0.23577235772357724,246,50,8,0.8660254037844387,-0.4999999999999998,0,0,64407.48426,3.161614283,1.515358039,96.44169988975057,0.0,0.0,0.0,0.0,50,1566895.911596889
ST-56,2026-04-01,2026,4,1911124.1852474804,1848945.7286787403,2275764.2377281454,3097737.7811978976,1615365.3023983724,2011944.7172181222,2613274.5519771334,0.033629140977097745,0.7313139692121423,966.2162907881306,0.28888888888888886,225,47,9,0.8660254037844387,-0.4999999999999998,0,0,64407.48426,3.161614283,1.515358039,96.44169988975057,0.0,0.0,0.0,0.0,51,2177000.097410326
ST-57,2026-04-01,2026,4,1478039.6439689663,1402270.6354462684,1511638.947340234,1657863.9546243562,1197405.0429416264,1463983.075585156,1675976.7358823523,0.05403308506034907,0.881897470486559,1069.4874691623772,0.24899598393574296,249,43,9,0.8660254037844387,-0.4999999999999998,0,0,49377.56434,1.663365102,3.6725,100.0,0.0,0.0,0.0,0.0,52,1568746.765896244
